Country,Industries,TID,TFD,FID,FFD,HID,HFD,Gross_output,Tol_export
BOL,Hotels and Restraurants,313111.03430406505,1911986.9783938671,16470.39259006514,56595.65077986721,296640.6417139999,1855391.3276139998,2225098.0126979323,73066.04336993235
BOL,Transport,2145628.999116769,2156379.98331545,78161.9655787687,74767.10612545008,2067467.0335380004,2081612.8771900001,4302008.982432219,152929.07170421878
BOL,Post and Telecommunications,542580.6973445555,702741.9274622923,41735.8817685555,18313.3188352923,500844.815576,684428.608627,1245322.624806848,60049.2006038478
BOL,Finacial Intermediation and Business Activities,2566885.573979495,1566927.0583339885,361968.866377495,62568.317173988406,2204916.707602,1504358.7411600002,4133812.6323134834,424537.1835514834
BOL,Public Administration,69524.41179059318,4249965.181012829,69512.21809619317,3369.09528482992,12.19369440000446,4246596.085727999,4319489.592803422,72881.3133810231
BOL,"Education, Health and Other Services",110254.28804574584,1424444.687292435,17630.931568645843,914.5638424348801,92623.3564771,1423530.12345,1534698.9753381808,18545.495411080723
BOL,Private Households,10561.596053817737,165770.7753756359,10536.646565467738,2993.3846486359,24.94948834999923,162777.390727,176332.37142945363,13530.031214103637
BOL,Others,302893.1047622088,1180485.3237742865,824.886496208772,235.76297528676002,302068.21826600004,1180249.5607989999,1483378.4285364954,1060.649471495532
BOL,Re-export & Re-import,28919.313567197925,6706.527156957799,28872.377362097926,6699.519319957799,46.936205099998915,7.007837000000109,35625.84072415572,35571.896682055725
BIH,Agriculture,2002036.208099034,323979.28224149486,309938.039899034,82490.5725714948,1692098.1682,241488.70967000007,2326015.490340529,392428.6124705288
BIH,Fishing,72003.4495138644,9438.015770859898,22648.482109864395,3007.3077588599,49354.967404,6430.708011999998,81441.4652847243,25655.789868724296
BIH,Mining and Quarrying,668900.4561225754,21679.108941526396,315866.2517225755,4305.5074905264,353034.20439999993,17373.601450999995,690579.5650641018,320171.75921310193
BIH,Food & Beverages,529258.8064426638,736327.3482934816,138321.17570266375,89998.0889294816,390937.63074000005,646329.259364,1265586.1547361454,228319.26463214535
BIH,Textiles and Wearing Apparel,461392.45076008094,468068.82626450236,405903.24535008095,429845.22263450234,55489.205409999995,38223.60363000003,929461.2770245833,835748.4679845832
BIH,Wood and Paper,894900.1104305708,100153.01252303821,423688.3149105708,64155.792423038205,471211.79552,35997.220100000006,995053.122953609,487844.107333609
BIH,"Petroleum, Chemical and Non-Metallic Mineral Products",1748132.7467297942,319920.9204449895,351770.3306297937,76337.3515949896,1396362.4161000005,243583.56884999992,2068053.6671747838,428107.6822247833
BIH,Metal Products,961549.5537949079,74869.5330686158,436903.8361149079,49212.809568615805,524645.71768,25656.723499999993,1036419.0868635237,486116.64568352373
BIH,Electrical and Machinery,1392398.5083504561,969499.788273699,461845.67154045583,373127.4382736988,930552.8368100002,596372.3500000002,2361898.2966241552,834973.1098141547
BIH,Transport Equipment,403543.53449393215,541839.8271189746,80579.38889393228,60491.5071189746,322964.1455999999,481348.32000000007,945383.3616129068,141070.8960129069
BIH,Other Manufacturing,185425.04633038724,174637.45935568682,66116.41414038722,86433.6584556868,119308.63219000002,88203.80090000002,360062.50568607403,152550.07259607402
BIH,Recycling,38837.240175629915,51499.954958390794,26251.27278562991,7579.7125143908,12585.967390000005,43920.242443999996,90337.1951340207,33830.98530002071
BIH,"Electricity, Gas and Water",1059667.3330163918,488360.075988145,63210.841626392015,7263.939554144999,996456.4913899999,481096.13643400004,1548027.409004537,70474.78118053701
BIH,Construction,552141.7574209666,1440095.9139093396,106939.58977096673,21958.2442383398,445202.1676499999,1418137.6696709997,1992237.6713303062,128897.83400930653
BIH,Maintenance and Repair,54115.061474332666,38399.77487173479,38243.43629433266,5513.5243117348,15871.625180000003,32886.25055999999,92514.83634606746,43756.96060606746
BIH,Wholesale Trade,1136598.2913560285,772656.7128443968,192268.74853602846,7882.6838443968,944329.5428200001,764774.029,1909255.0042004255,200151.43238042525
BIH,Retail Trade,287870.6619691843,1274242.0203192004,129935.12637918432,12239.978181200198,157935.53558999998,1262002.0421380003,1562112.6822883845,142175.10456038453
BIH,Hotels and Restraurants,411643.6745272942,837662.8220097544,141686.27269729413,24275.0641787544,269957.40183000005,813387.757831,1249306.4965370486,165961.33687604853
BIH,Transport,1268186.1907072403,342019.12358347955,236255.9649372403,51031.9525834794,1031930.2257699999,290987.17100000015,1610205.3142907198,287287.9175207197
BIH,Post and Telecommunications,649391.0715295507,478850.54555991705,111656.96049955055,9361.578559917,537734.1110300001,469488.96700000006,1128241.6170894678,121018.53905946756
BIH,Finacial Intermediation and Business Activities,3348057.7262020307,2303012.3160292837,66999.06809203068,529.63602928328,3281058.65811,2302482.6800000006,5651070.042231314,67528.70412131396
BIH,Public Administration,90071.80759820426,2272316.882944061,80000.89665220428,8338.558910061001,10070.910945999989,2263978.324034,2362388.6905422653,88339.45556226527
BIH,"Education, Health and Other Services",312598.7606300697,2500065.3345783744,114023.68075006966,24270.8579783744,198575.07988000003,2475794.4766,2812664.095208444,138294.53872844405
BIH,Private Households,26396.364544273423,26959.6462026232,25604.46908527342,4470.1596226232,791.895459000003,22489.48658,53356.01074689662,30074.62870789662
BIH,Others,63088.740625784754,26920.814068263608,7789.237335784753,467.28963426359996,55299.50329,26453.524434000006,90009.55469404836,8256.526970048353
BIH,Re-export & Re-import,21808.090950816353,2482.9476188266003,21804.62975961635,2482.3482974266003,3.461191200003668,0.599321400000008,24291.038569642955,24286.97805704295
BWA,Agriculture,422024.6977218638,58655.119370559594,107731.03621086388,6757.0203705595995,314293.6615109999,51898.098999999995,480679.8170924234,114488.05658142347
BWA,Fishing,66444.56526214289,3848.8755873011,48474.678839142885,1666.6073293011002,17969.886423000004,2182.268258,70293.44084944398,50141.286168443985
BWA,Mining and Quarrying,2056961.7197844472,42397.615140554,589266.5702844473,25410.557440554,1467695.1494999998,16987.0577,2099359.334925001,614677.1277250013
BWA,Food & Beverages,369126.4200763204,386065.56525357603,246822.62865232036,212407.392670576,122303.79142400005,173658.17258300004,755191.9853298964,459230.02132289635
BWA,Textiles and Wearing Apparel,139171.94233358087,191869.48951025703,104189.63037958086,170311.552260257,34982.311954000004,21557.937250000017,331041.4318438379,274501.18263983785
BWA,Wood and Paper,548188.3145632277,24029.661066640994,102709.58816322772,8206.432066641,445478.7264,15823.228999999994,572217.9756298687,110916.02022986872
BWA,"Petroleum, Chemical and Non-Metallic Mineral Products",1281744.8420413113,173938.338553717,182995.70006231146,56437.39155371701,1098749.1419789998,117500.947,1455683.1805950282,239433.09161602845
BWA,Metal Products,550268.5045329805,39223.701099711994,171666.09283398048,20567.137099712003,378602.41169900005,18656.56399999999,589492.2056326924,192233.2299336925
BWA,Electrical and Machinery,728505.0881595251,610806.3208437,253660.83519352495,101643.25084369999,474844.2529660001,509163.06999999995,1339311.4090032252,355304.086037225
BWA,Transport Equipment,264178.638035207,381723.756722242,135867.17399220704,156224.656722242,128311.46404299996,225499.09999999998,645902.3947574489,292091.83071444905
BWA,Other Manufacturing,590140.4179088909,33802.34504546959,514726.1666368909,4573.9710454696,75414.25127199996,29228.373999999993,623942.7629543605,519300.1376823605
BWA,Recycling,80652.73249706712,25512.7053790226,75601.96293306712,4489.8763650226,5050.769564000002,21022.829014,106165.43787608971,80091.83929808972
BWA,"Electricity, Gas and Water",2130879.0332488795,488087.87794714054,220854.40908287946,3606.1969071405,1910024.624166,484481.68104000005,2618966.91119602,224460.60599001995
BWA,Construction,935522.3244590902,2269141.1445513708,227558.75212309044,19095.680072311,707963.5723359998,2250045.46447906,3204663.469010461,246654.43219540143
BWA,Maintenance and Repair,151171.9610172409,32102.057474939997,131688.9035802409,12588.400274939999,19483.05743699998,19513.657199999998,183274.01849218088,144277.30385518091
BWA,Wholesale Trade,1406542.7293294736,464360.30183271196,323816.4691384739,11997.741832712,1082726.2601909996,452362.55999999994,1870903.0311621856,335814.21097118594
BWA,Retail Trade,578490.0475036948,680215.4525861593,235447.27601169475,51495.17838722901,343042.771492,628720.2741989304,1258705.500089854,286942.4543989238
BWA,Hotels and Restraurants,784177.6665280116,941143.0812749108,433012.1994620116,660189.585831041,351165.467066,280953.49544386985,1725320.7478029225,1093201.7852930524
BWA,Transport,798815.4409510423,380999.032892618,456663.8995390423,309255.22489261796,342151.541412,71743.80800000002,1179814.4738436602,765919.1244316603
BWA,Post and Telecommunications,665936.0235704959,157774.507528546,179977.4648644958,24996.909228546,485958.5587060001,132777.5983,823710.5310990419,204974.37409304178
BWA,Finacial Intermediation and Business Activities,3582812.28631332,2898435.6652186103,141428.0695813208,2463.7752186101998,3441384.216731999,2895971.89,6481247.95153193,143891.844799931
BWA,Public Administration,403483.6143822408,2273109.1554240803,382668.15579224087,10787.99592049,20815.458589999937,2262321.1595035903,2676592.7698063212,393456.1517127309
BWA,"Education, Health and Other Services",768193.5679200205,1906718.1950484335,388557.79433202057,149032.90588843398,379635.773588,1757685.2891599995,2674911.762968454,537590.7002204545
BWA,Private Households,94689.9629979506,21979.583691607,94006.69422605059,8398.408682777,683.2687719000096,13581.17500883,116669.5466895576,102405.1029088276
BWA,Others,108545.97388339369,17606.2666735299,51308.36123539369,1600.7866268399002,57237.612647999995,16005.480046689998,126152.24055692359,52909.14786223359
BWA,Re-export & Re-import,49308.47615533575,4215.039787266,49303.258483335754,4214.625129886,5.217671999998856,0.4146573799998805,53523.51594260175,53517.883613221755
BRA,Agriculture,89376536.7467059,38826709.82022995,5973806.05778629,2070935.1320299588,83402730.68891962,36755774.68819999,128203246.56693585,8044741.189816249
BRA,Fishing,339088.4028760096,2418026.176807859,163233.8018919016,36574.219764859,175854.600984108,2381451.957043,2757114.5796838687,199808.0216567606
BRA,Mining and Quarrying,89709900.93180996,1213818.0228837298,20409574.379310574,102905.28893373,69300326.55249938,1110912.7339499998,90923718.95469369,20512479.668244306
BRA,Food & Beverages,58900368.825739086,154517587.02183482,8068394.23553909,7976843.576834767,50831974.59019999,146540743.44500005,213417955.8475739,16045237.812373858
BRA,Textiles and Wearing Apparel,23286284.52913813,53150501.136307456,3032469.2867381275,6109763.639407458,20253815.2424,47040737.4969,76436785.66544558,9142232.926145585
BRA,Wood and Paper,46818174.434033215,17132471.611772463,12013408.835393213,1257248.2546824655,34804765.59864,15875223.357089996,63950646.04580568,13270657.09007568
BRA,"Petroleum, Chemical and Non-Metallic Mineral Products",236416815.97042552,90724304.72757429,20756581.323625542,5749994.937374275,215660234.64679998,84974309.79020001,327141120.69799984,26506576.260999817
BRA,Metal Products,95487829.52194282,12845569.111655112,12615767.676142823,1705797.5508751129,82872061.8458,11139771.56078,108333398.63359794,14321565.227017935
BRA,Electrical and Machinery,55036763.72026375,117747992.22723493,14441825.990463754,17610275.80123493,40594937.72979999,100137716.426,172784755.94749868,32052101.791698687
BRA,Transport Equipment,46876268.57049732,77698533.26169989,10326566.192097323,18141461.305279896,36549702.3784,59557071.95641999,124574801.8321972,28468027.497377217
BRA,Other Manufacturing,4306112.855764022,26413910.555879775,793433.5627864717,2632979.673389774,3512679.2929775505,23780930.88249,30720023.411643796,3426413.2361762454
BRA,Recycling,549881.5180914903,185802.779084407,307061.8604341002,163539.786256407,242819.65765739005,22262.992827999988,735684.2971758973,470601.6466905072
BRA,"Electricity, Gas and Water",49146900.10674146,41377078.86980308,36140.22049146767,17476.70241207604,49110759.88624999,41359602.167391,90523978.97654453,53616.92290354371
BRA,Construction,14444244.488168042,131488762.02020767,2456209.827664944,473889.4940956773,11988034.660503099,131014872.52611199,145933006.5083757,2930099.321760621
BRA,Maintenance and Repair,3858309.60299148,10740.408850500005,67231.3670911945,10738.390080600006,3791078.2359002857,2.0187698999998247,3869050.01184198,77969.7571717945
BRA,Wholesale Trade,49729331.755876124,138431.98135157715,866537.5731586679,138405.96164557716,48862794.18271746,26.019705999991857,49867763.7372277,1004943.534804245
BRA,Retail Trade,110604936.11609985,307891.8431744304,1927299.2271533352,307833.97174443037,108677636.88894652,57.871430000057444,110912827.95927428,2235133.1988977655
BRA,Hotels and Restraurants,13349451.308424255,80059044.49445744,1287859.2213812568,1849241.5675504229,12061592.087042999,78209802.92690702,93408495.80288169,3137100.78893168
BRA,Transport,71696401.43070528,57191146.90549191,7588783.21361528,5169688.768151909,64107618.217089996,52021458.13734,128887548.3361972,12758471.981767189
BRA,Post and Telecommunications,70558348.09860104,40596958.59033089,1589289.228891031,373552.24343589507,68969058.86971001,40223406.346894994,111155306.68893194,1962841.472326926
BRA,Finacial Intermediation and Business Activities,193624945.52831262,275158094.35715723,14849143.157602645,2754489.3717872733,178775802.37071,272403604.98537,468783039.88546985,17603632.529389918
BRA,Public Administration,84050.40646472246,188669060.4067648,84043.32129381946,138059.26006084238,7.085170902995742,188531001.14670396,188753110.81322953,222102.58135466184
BRA,"Education, Health and Other Services",22064368.35646038,282813960.71537817,2354731.5364603796,1574800.780038178,19709636.82,281239159.93534,304878329.07183856,3929532.3164985576
BRA,Private Households,33612.55192173271,20043676.51997199,33590.12075775071,19874.374542995705,22.431163982000726,20023802.145428993,20077289.07189372,53464.495300746414
BRA,Others,2287155.929532531,32011889.904461384,7656.996100531626,898.6564853881201,2279498.9334319998,32010991.247975994,34299045.83399391,8555.652585919746
BRA,Re-export & Re-import,1291495.6239408148,569665.3850142179,1291485.2783504566,569663.1390882179,10.34559035813436,2.245926000061445,1861161.0089550326,1861148.4174386745
VGB,Agriculture,41112.22879654996,-83.68660504819991,16892.786545549963,1627.4355049518,24219.442251,-1711.12211,41028.542191501765,18520.222050501765
VGB,Fishing,12214.826106781464,321.89972082312,9586.098494781463,479.15747642311993,2628.7276120000006,-157.25775559999994,12536.725827604583,10065.255971204582
VGB,Mining and Quarrying,32653.377681849324,-1947.268828033,16700.987629849325,1082.558450967,15952.390051999999,-3029.827279,30706.108853816324,17783.546080816326
VGB,Food & Beverages,57251.86843175553,9127.78525745,37209.14523175552,3966.17474285,20042.723200000008,5161.610514599999,66379.65368920553,41175.319974605525
VGB,Textiles and Wearing Apparel,29046.295480327466,3002.3409094113,22212.088907327467,2689.6698384113,6834.2065729999995,312.67107099999976,32048.636389738767,24901.758745738767
VGB,Wood and Paper,58761.392327732916,1934.0918975857,27533.91044973291,2296.8804175857003,31227.481878000006,-362.7885200000003,60695.484225318614,29830.79086731861
VGB,"Petroleum, Chemical and Non-Metallic Mineral Products",123603.94124553652,10678.236387356801,52083.29435353653,7785.3365273568,71520.64689199999,2892.8998600000014,134282.17763289332,59868.630880893325
VGB,Metal Products,71538.60649937493,41.2641372484004,34249.667552374936,2624.3123672484,37288.938946999995,-2583.0482299999994,71579.87063662334,36873.979919623336
VGB,Electrical and Machinery,116079.3546720939,43470.4316174862,65824.5624860939,38020.028617486205,50254.792186000006,5450.402999999998,159549.7862895801,103844.59110358011
VGB,Transport Equipment,65873.74216247592,14575.322046659203,46661.709041475915,17514.2210466592,19212.033121,-2938.8989999999976,80449.06420913512,64175.930088135116
VGB,Other Manufacturing,38958.010534670306,14239.4291723735,35311.582416670295,14474.6936723735,3646.4281180000107,-235.26449999999932,53197.439707043806,49786.27608904379
VGB,Recycling,18655.605667529304,-3010.8466363665007,16546.617043529302,1421.6237342334998,2108.9886240000014,-4432.4703706,15644.759031162803,17968.240777762803
VGB,"Electricity, Gas and Water",45630.98636327789,3988.057746202199,20151.68012927789,614.2323522022,25479.306233999996,3373.8253939999986,49619.044109480084,20765.912481480093
VGB,Construction,79839.02703125674,48719.80720440589,59174.12221025675,23445.682534305903,20664.904820999996,25274.12467009999,128558.83423566264,82619.80474456266
VGB,Maintenance and Repair,30918.81261403801,4459.4422138194,30101.33268603801,4034.0520838193997,817.4799280000007,425.3901300000007,35378.25482785741,34135.38476985741
VGB,Wholesale Trade,136260.66340938662,16145.185693744099,75663.53375638663,6452.6616937441,60597.12965299998,9692.523999999998,152405.84910313072,82116.19545013073
VGB,Retail Trade,96474.15495889873,31985.2746864866,83930.53818189874,11585.310073786599,12543.616776999988,20399.9646127,128459.42964538533,95515.84825568534
VGB,Hotels and Restraurants,63256.78486713725,29316.6321570278,53098.88584313725,17089.6721208278,10157.899023999998,12226.960036200002,92573.41702416504,70188.55796396505
VGB,Transport,122956.61998655403,18409.7237935277,85549.81703755404,14430.120993527698,37406.80294899999,3979.6028000000024,141366.34378008172,99979.93803108174
VGB,Post and Telecommunications,104091.90274117456,12526.220529047001,58497.51243317457,5215.583729047,45594.390307999995,7310.636800000001,116618.12327022156,63713.09616222157
VGB,Finacial Intermediation and Business Activities,407686.4224265047,216746.1679468122,63308.21760950477,1597.6879468122,344378.20481699996,215148.48,624432.5903733169,64905.90555631697
VGB,Public Administration,80430.32473590864,122548.4132871763,78749.16407490865,20064.426165876303,1681.1606609999872,102483.9871213,202978.73802308494,98813.59024078495
VGB,"Education, Health and Other Services",148750.52734639373,169910.3223492075,123208.09800139375,43179.2095792075,25542.429344999982,126731.11277,318660.84969560127,166387.30758060125
VGB,Private Households,27783.804998434032,3899.7946499579,27746.274893234033,3352.8671401579,37.530105199999525,546.9275098000003,31683.599648391933,31099.142033391934
VGB,Others,21701.722838733072,1350.92546668934,16763.851880733073,625.39485878934,4937.8709579999995,725.5306079000001,23052.64830542241,17389.246739522412
VGB,Re-export & Re-import,21780.822707106057,2648.5855593390997,21776.903019606056,2648.4121784391,3.9196875000016007,0.17338089999975637,24429.408266445156,24425.315198045155
BRN,Agriculture,212471.81658013538,17485.63398762126,11964.709293135427,1357.4769876212602,200507.10728699993,16128.157,229957.45056775663,13322.186280756687
BRN,Fishing,23751.593691459922,1046.71300456957,6699.021948459926,340.38439656957,17052.571742999997,706.328608,24798.306696029493,7039.406345029495
BRN,Mining and Quarrying,4651094.446786999,10006.845212850898,4606751.521344999,6294.0672128508995,44342.92544199992,3712.7779999999984,4661101.2919998495,4613045.58855785
BRN,Food & Beverages,329308.7219227472,119280.58075036935,14591.999231747286,1596.14949336934,314716.7226909999,117684.431257,448589.30267311656,16188.148725116625
BRN,Textiles and Wearing Apparel,94773.40605639675,123618.90009612097,44161.76918739673,92923.68239612096,50611.63686900002,30695.21770000001,218392.30615251773,137085.4515835177
BRN,Wood and Paper,417747.19943952153,9971.922357899522,9154.964619521606,473.75145789951995,408592.2348199999,9498.170900000003,427719.1217974211,9628.716077421126
BRN,"Petroleum, Chemical and Non-Metallic Mineral Products",1076161.6271587713,58953.64460487583,20325.423520771146,1266.74360487584,1055836.2036380002,57686.90099999999,1135115.2717636472,21592.167125646985
BRN,Metal Products,507109.5677588761,25253.517857710336,14060.819845876013,1787.4618577103397,493048.74791300006,23466.055999999997,532363.0856165864,15848.281703586352
BRN,Electrical and Machinery,785661.4734825504,650732.7078361793,19607.353625550168,6110.11383617938,766054.1198570002,644622.5939999999,1436394.1813187297,25717.467461729546
BRN,Transport Equipment,309073.96815361845,296616.16249744594,12202.219897618475,2001.13249744594,296871.748256,294615.03,605690.1306510644,14203.352395064416
BRN,Other Manufacturing,125304.84492251942,73738.72749625011,13964.23278751942,9408.29249625012,111340.612135,64330.43499999999,199043.57241876953,23372.52528376954
BRN,Recycling,22662.367465361283,12047.053347528441,12796.92146536128,1798.62173752844,9865.446000000004,10248.431610000001,34709.42081288972,14595.54320288972
BRN,"Electricity, Gas and Water",1780652.3909039453,170607.57152465315,23763.51617294531,796.9458856531901,1756888.874731,169810.62563899995,1951259.9624285984,24560.4620585985
BRN,Construction,312732.00028877374,1531724.0279024243,35024.37413177368,16994.685513424698,277707.6261570001,1514729.3423889996,1844456.0281911981,52019.05964519837
BRN,Maintenance and Repair,28872.560106775527,11864.741487862744,15239.022374775524,2724.63000786274,13633.537732000003,9140.111480000003,40737.30159463827,17963.652382638265
BRN,Wholesale Trade,536707.3151204775,307681.9658761951,60349.973031477486,2562.7118761950796,476357.342089,305119.254,844389.2809966726,62912.68490767256
BRN,Retail Trade,284916.12946183584,322627.36999199504,35442.929860835815,21445.745902495077,249473.19960100003,301181.6240895,607543.4994538309,56888.67576333089
BRN,Hotels and Restraurants,159619.68002282878,407238.4465780081,46668.6212168288,190928.3329615082,112951.05880599999,216310.11361649993,566858.1266008369,237596.95417833698
BRN,Transport,629668.3332133038,195803.90741629543,256236.28483530378,92464.72421629544,373432.04837800004,103339.1832,825472.2406295992,348701.0090515992
BRN,Post and Telecommunications,458624.0797046002,169117.32568825656,71913.13211160021,7821.510208256581,386710.947593,161295.81548,627741.4053928568,79734.6423198568
BRN,Finacial Intermediation and Business Activities,2091482.4759166506,681093.1824758656,34450.20775165048,246.54947586564003,2057032.2681650002,680846.6329999999,2772575.658392516,34696.75722751612
BRN,Public Administration,58012.364184657876,1814162.0472976614,44311.10775365788,2003.52686666136,13701.256430999994,1812158.520431,1872174.4114823192,46314.634620319244
BRN,"Education, Health and Other Services",183157.41731120227,1375210.7422773265,61852.40187120228,32670.63914532676,121305.01543999999,1342540.1031319997,1558368.1595885288,94523.04101652904
BRN,Private Households,14027.098902317497,12561.28462263406,12573.125793317497,2554.6400482340596,1453.9731090000005,10006.644574400001,26588.383524951558,15127.765841551556
BRN,Others,46453.35065057952,8468.66060788466,7541.909730579524,347.60828018466,38911.44092,8121.0523277,54922.01125846418,7889.518010764184
BRN,Re-export & Re-import,9129.903487834044,1671.4350402625,9116.891975934044,1670.7863714625,13.011511900000187,0.6486687999999958,10801.338528096545,10787.678347396544
BGR,Agriculture,6435115.011424878,523892.35115250666,2507042.1092548766,382457.27765750664,3928072.902170001,141435.07349500002,6959007.362577384,2889499.386912383
BGR,Fishing,145971.6625989583,8555.370980694961,22151.464949958296,2393.6196166949603,123820.19764900001,6161.751364000001,154527.03357965325,24545.084566653255
BGR,Mining and Quarrying,1387385.4936273054,18716.1698963433,261703.38855730533,1379.5195763432998,1125682.10507,17336.65032,1406101.6635236486,263082.9081336486
BGR,Food & Beverages,3120859.793701264,2718644.202774852,1566238.7306712638,759143.0123774526,1554621.0630300003,1959501.1903973995,5839503.996476116,2325381.7430487163
BGR,Textiles and Wearing Apparel,1901202.7483067638,2228054.1684323964,1604492.052436764,2191375.7100323965,296710.69586999994,36678.45839999989,4129256.91673916,3795867.7624691604
BGR,Wood and Paper,3394066.0372588164,96485.1691974148,955327.4855978168,92828.3130259148,2438738.5516609997,3656.856171499996,3490551.2064562314,1048155.7986237316
BGR,"Petroleum, Chemical and Non-Metallic Mineral Products",10950749.769416858,805575.6765015293,5581507.096753856,799377.8951029293,5369242.672663001,6197.781398599967,11756325.445918387,6380884.9918567855
BGR,Metal Products,6377798.480660115,128194.20911861691,4427556.5675471155,115683.38632261689,1950241.9131129999,12510.822796000022,6505992.689778732,4543239.953869732
BGR,Electrical and Machinery,7597551.467870209,3659243.445228598,3517973.89029221,3275659.487726598,4079577.5775779993,383583.95750200003,11256794.913098808,6793633.378018808
BGR,Transport Equipment,2390356.050648178,1117451.9100656582,573303.880308178,468602.0058676582,1817052.17034,648849.904198,3507807.9607138364,1041905.8861758362
BGR,Other Manufacturing,883885.3541065828,413116.31856880756,257899.51792458276,361545.1922115076,625985.8361820001,51571.126357299974,1297001.6726753903,619444.7101360904
BGR,Recycling,200642.70936975026,98559.9194227425,72399.06556075027,12951.773346742502,128243.64380899999,85608.146076,299202.6287924928,85350.83890749277
BGR,"Electricity, Gas and Water",4204372.281597437,5177628.931133732,86019.19332743732,2503.2148436316,4118353.08827,5175125.7162901005,9382001.21273117,88522.40817106892
BGR,Construction,6186576.516748475,2872302.992662552,334675.4952784731,122485.7981381515,5851901.021470002,2749817.1945244004,9058879.509411026,457161.29341662466
BGR,Maintenance and Repair,214680.65851195398,41786.21591622111,68146.31157195396,8580.1168802211,146534.34694000002,33206.099036000014,256466.8744281751,76726.42845217507
BGR,Wholesale Trade,6612391.5271148635,1372145.5263991372,740508.2521648643,17854.9560921375,5871883.2749499995,1354290.5703069996,7984537.053514001,758363.2082570018
BGR,Retail Trade,1504475.6715221726,2469545.663609584,404092.6931121726,44637.7698451835,1100382.97841,2424907.8937644004,3974021.3351317565,448730.4629573561
BGR,Hotels and Restraurants,1878450.4965614988,4096298.9300201754,398507.65446149884,140316.470419875,1479942.8421,3955982.4596003005,5974749.426581674,538824.1248813738
BGR,Transport,4581916.665742899,7249691.2845046185,570426.5441028993,106569.5187814191,4011490.12164,7143121.7657232,11831607.950247519,676996.0628843184
BGR,Post and Telecommunications,4327511.790848415,1652804.5206860958,236021.27944841434,28017.6244820963,4091490.511400001,1624786.8962039994,5980316.311534511,264038.9039305106
BGR,Finacial Intermediation and Business Activities,17476737.183029212,893720.4916548404,250975.71024921665,1625.7140088405802,17225761.472779997,892094.7776459998,18370457.67468405,252601.42425805723
BGR,Public Administration,388655.91051377705,5794509.895285368,240631.95636377705,224496.20808796852,148023.95415,5570013.687197399,6183165.805799145,465128.1644517456
BGR,"Education, Health and Other Services",2093089.5483581685,6830766.231560256,594053.2129981685,293777.000411256,1499036.33536,6536989.231149,8923855.779918425,887830.2134094245
BGR,Private Households,44632.96325160143,70783.50787078681,39540.83296160143,5632.7882318868,5092.130290000001,65150.71963890001,115416.47112238823,45173.62119348823
BGR,Others,406400.3341088521,63811.94091451462,21695.49963885216,795.8504450146199,384704.83446999994,63016.0904695,470212.2750233667,22491.350083866782
BGR,Re-export & Re-import,31639.27101937999,2574.9673914115997,31610.52173137999,2574.7047743116,28.74928799999907,0.2626170999997157,34214.23841079159,34185.22650569159
BFA,Agriculture,2109962.7225211123,1093737.574656888,1435409.2742801122,484993.106776888,674553.4482410001,608744.4678799999,3203700.297178,1920402.3810570003
BFA,Fishing,114674.4408758267,39502.190548816994,83244.2324468267,3091.515888817,31430.20842899999,36410.67466,154176.63142464368,86335.7483356437
BFA,Mining and Quarrying,220617.79510511685,61743.753668181496,111252.93541711685,1940.3553881815,109364.859688,59803.398279999994,282361.54877329833,113193.29080529835
BFA,Food & Beverages,313243.0581783233,514049.41337736655,88843.99426732329,8358.8674253666,224399.06391100003,505690.54595199996,827292.4715556898,97202.86169268988
BFA,Textiles and Wearing Apparel,122223.12460523903,87208.24688083261,60077.84049423903,26622.968865832598,62145.284111,60585.27801500001,209431.37148607164,86700.80936007164
BFA,Wood and Paper,358170.9442051398,56925.0914991408,46216.38912213979,1286.7299601408,311954.55508300004,55638.361539,415096.0357042806,47503.119082280595
BFA,"Petroleum, Chemical and Non-Metallic Mineral Products",827447.9736587314,240496.76499930734,92926.09734773127,5414.101642307401,734521.8763110002,235082.66335699995,1067944.738658039,98340.19899003867
BFA,Metal Products,431105.5900744923,24792.357567336596,52092.606343492356,2759.2160893366,379012.983731,22033.141477999998,455897.9476418289,54851.82243282896
BFA,Electrical and Machinery,642679.97221602,562617.3866381145,46114.35457602022,9747.8071591146,596565.6176399997,552869.5794789998,1205297.3588541346,55862.16173513482
BFA,Transport Equipment,278138.84058650717,298334.08173816366,37676.710962507204,1564.2773771636,240462.12962399996,296769.8043610001,576472.9223246708,39240.9883396708
BFA,Other Manufacturing,92167.85517384496,94404.55347085561,36508.02290084497,4061.2999308556,55659.83227299999,90343.25354,186572.40864470057,40569.32283170057
BFA,Recycling,34442.61113830256,41542.74347495401,28431.232883202567,707.915464954,6011.378255099997,40834.82801000001,75985.35461325658,29139.148348156566
BFA,"Electricity, Gas and Water",392092.86808050383,852669.0353435979,137265.60668950382,1078.1732635977999,254827.261391,851590.8620800001,1244761.9034241016,138343.77995310162
BFA,Construction,143118.81543909296,962060.8939708972,44263.70963409294,2144.2609658972,98855.10580500001,959916.633005,1105179.70940999,46407.97059999014
BFA,Maintenance and Repair,48070.00416765022,39486.39971489839,39931.323550650224,2632.0149758984,8138.680616999998,36854.384738999994,87556.40388254862,42563.33852654862
BFA,Wholesale Trade,511415.1017330425,574762.3803645407,58592.90961304259,3186.4532265407997,452822.1921199999,571575.9271379999,1086177.4820975834,61779.36283958339
